"","Date","MMM","AXP","AMGN","AAPL","BA","CAT","CVX","CSCO","KO","DOW","GS","HD","HON","IBM","INTC","JNJ","JPM","MCD","MRK","MSFT","NKE","PG","CRM","TRV","UNH","VZ","V","WBA","WMT","DIS","DJI"
"1","2020-01-21",174.446274,128.685135,231.209259,77.827667,311.516571,142.577957,108.81176,47.525467,55.711769,50.064194,241.229294,228.821594,176.805542,132.235092,59.08094,146.329147,132.892532,207.244492,87.889893,165.185989,103.801193,123.050858,185.270004,138.015686,296.727844,58.393719,206.021866,52.204453,114.107681,143.559998,29196.039063
"2","2020-01-22",173.123749,129.631561,230.382111,78.105476,307.172424,139.430191,108.418045,47.788422,56.140545,48.417595,242.554764,228.772476,175.945618,136.719879,61.208042,145.329254,132.737137,207.519287,87.577286,164.392303,103.711861,123.265549,182.75,138.436844,296.787109,58.548611,206.628143,51.768364,114.611137,144.009995,29186.269531
"3","2020-01-23",172.841766,129.51326,228.718094,78.481621,315.910431,139.547501,108.6101,47.720245,56.354935,47.827484,241.111496,229.509186,175.486343,135.750717,61.78373,145.603714,132.601166,209.46257,86.512489,165.404251,102.252808,122.702065,183.979996,131.433716,295.671417,58.577652,205.256592,51.652073,114.32486,142.199997,29160.089844
"4","2020-01-24",173.240448,133.200394,219.522293,78.25544,321.139313,137.230667,107.409721,47.574165,56.208755,46.152336,237.518097,227.888428,173.092178,133.555817,66.808777,145.397873,129.30896,207.323013,83.992149,163.737518,101.27018,122.849319,182.110001,132.011597,289.10556,58.354992,203.74588,50.431034,112.903328,140.080002,28989.730469
"5","2020-01-27",170.789902,128.793579,216.953278,75.954315,314.727478,132.684998,106.007683,46.230209,56.013859,44.905491,233.80687,227.092789,169.584,131.712494,64.09623,145.819382,128.221283,205.458237,84.109367,160.999283,99.493507,123.389252,180.710007,130.983154,280.49588,57.996815,200.456131,50.615158,114.374222,135.899994,28535.800781
"6","2020-01-28",161.016861,130.577988,218.79245,78.103012,314.687714,133.672333,106.708702,46.522373,55.555847,44.886452,238.166092,229.715469,171.460266,132.596146,65.676926,146.554626,130.552032,206.488754,84.25589,164.154221,99.662247,123.723022,182.850006,131.629608,282.253357,58.761585,201.609024,51.148155,115.104721,138.369995,28722.849609
"7","2020-01-29",157.535522,129.818863,221.040314,79.7379,320.115387,132.733856,105.988487,45.821175,55.555847,47.275448,235.750839,229.872635,171.665466,130.828842,64.720711,147.574127,130.357803,210.463654,85.223,166.713821,99.096481,122.770775,181.770004,130.532608,279.320923,57.628944,203.60672,50.663612,114.403831,136.059998,28734.449219
"8","2020-01-30",158.031464,131.337112,220.06723,79.622337,321.387817,132.333054,106.977592,46.006214,57.358662,46.133301,239.687866,228.664429,174.274582,129.954681,64.857307,147.397675,131.969925,212.171402,84.500122,171.416428,97.458786,123.644485,185.669998,131.443497,277.425232,57.464378,206.936249,50.343815,115.084984,137.809998,28859.439453
"9","2020-01-31",154.287567,128.034454,210.238892,76.091995,316.387573,128.403259,102.886696,44.769386,56.9104,43.848999,233.42395,224.057556,169.271301,136.567856,62.378933,145.937027,128.541748,210.00238,83.46463,168.886551,95.582863,122.338837,182.309998,128.916504,269.003143,57.541821,197.752747,49.277824,113.02179,138.309998,28256.029297
"10","2020-02-03",152.274612,129.148468,211.04657,75.883018,314.131012,126.858704,102.060844,45.314754,57.085804,44.486698,234.661041,227.4366,167.414642,138.981308,62.85704,147.211411,129.522629,211.189941,85.320694,173.003815,98.530739,122.819862,185.419998,130.865631,270.553284,56.196205,199.581512,49.374737,112.804604,141.320007,28399.810547
"11","2020-02-04",152.906693,129.986465,215.843964,78.388199,316.05954,130.514786,102.608208,46.376289,57.339172,45.733547,237.537735,230.835281,171.215958,141.679779,63.871811,148.613266,131.387222,210.640335,86.317108,178.698502,100.625023,123.359802,188.339996,129.856781,277.286957,56.428547,202.314667,50.72176,113.791779,144.729996,28807.630859
"12","2020-02-05",157.85643,131.711731,225.701508,79.027405,327.600861,134.356628,105.902046,47.184612,57.348915,47.218342,239.854797,233.890152,172.867401,148.539993,65.706192,150.956161,133.62088,210.394974,83.845619,178.48024,99.791283,124.488747,185.490005,133.970505,291.988617,57.241718,201.56926,51.341972,115.312027,141.369995,29290.849609
"13","2020-02-06",158.401001,131.366669,225.224655,79.951775,339.410614,134.170883,105.14341,47.418346,57.485352,46.828106,237.419907,234.607208,172.329971,148.948563,65.784637,150.505203,133.640305,208.922775,83.699074,182.180817,99.523285,124.812706,186.729996,133.696274,288.759979,57.541821,201.797852,51.836201,114.818443,142.699997,29379.769531
"14","2020-02-07",155.668442,129.956909,223.161697,78.865021,334.758301,130.377914,104.615242,46.717148,57.680244,45.714508,233.669418,233.094513,171.284332,147.287613,64.735458,148.897537,133.212997,207.686142,83.112953,182.438751,98.699478,123.77211,185.720001,133.216324,285.560974,58.025852,201.499695,51.593933,114.95665,141.020004,29102.509766
"15","2020-02-10",155.736496,130.370956,221.303055,79.239594,342.63147,131.306625,105.431503,47.593643,58.22596,45.866795,233.041061,236.34584,172.916275,148.266891,65.098259,148.868118,133.766571,209.256485,83.679543,187.210785,99.275146,123.860458,189.119995,133.422028,283.398682,58.316277,204.729828,51.768364,113.772041,142.589996,29276.820313
"16","2020-02-11",157.973114,130.755447,222.801651,78.76152,342.382935,133.134689,106.795135,47.846855,58.070045,46.43787,232.15744,237.357605,175.066132,147.354797,66.098427,148.995575,134.019058,211.729752,83.279015,182.984406,99.275146,121.88726,189.110001,134.558197,287.111115,56.815769,202.692368,51.351662,113.92012,141.009995,29276.339844
"17","2020-02-12",159.285919,131.356827,220.894363,80.631927,345.39502,136.458389,107.592186,48.625957,57.894634,46.999432,234.307587,237.308472,177.049835,149.111786,66.147438,148.113281,134.019058,213.427673,81.325249,183.252274,102.232964,121.190247,189.460007,132.922501,299.640564,56.370461,206.170944,52.785904,114.364342,141.850006,29551.419922
"18","2020-02-13",156.764099,132.559586,218.581543,80.057739,342.820007,136.58548,107.227272,46.084126,58.089531,45.971497,234.013046,238.064835,176.014023,148.151688,66.127838,147.132996,133.902527,213.388412,80.074852,182.260178,102.600204,122.672615,188.639999,134.068451,298.37677,56.77705,206.429718,51.913727,115.93396,140.899994,29423.310547
"19","2020-02-14",157.990662,133.949661,219.012741,80.077461,340.48999,134.894287,106.945526,45.743267,58.42086,46.285587,232.766144,240.687515,176.688293,144.68576,65.961136,147.172211,133.494644,213.064514,80.739136,183.887222,102.768936,123.831017,189.949997,134.930374,295.000031,56.641518,209.306198,51.215984,116.378189,139.539993,29398.080078
"20","2020-02-18",155.90062,133.683487,217.258514,78.611198,338.880005,133.51593,107.100967,45.373192,58.01157,45.438492,228.966583,239.616837,175.329971,145.069794,64.853127,146.201706,131.727142,212.141953,80.55352,185.752396,101.24041,122.584267,191.089996,133.089005,298.317535,56.06068,210.211945,50.695934,118.095871,139.139999,29232.189453
"21","2020-02-19",156.35199,134.994659,218.503143,79.749702,338.299988,133.789627,107.586723,45.081028,58.245453,45.26717,233.011612,239.322144,176.737137,144.839371,65.804253,146.005646,133.523788,211.631607,80.104156,186.309494,101.696976,123.143829,192.869995,131.747116,301.447418,56.360779,212.312073,50.901218,116.170876,141.300003,29348.029297
"22","2020-02-20",155.586609,134.649628,217.699539,78.931564,336.279999,133.858063,106.683212,45.626396,58.196728,46.409317,228.4953,242.642242,176.580795,145.184998,64.176552,145.446884,133.523788,211.091797,80.582825,183.46431,101.766464,124.262955,193.360001,131.228027,298.307648,56.234932,210.460785,50.705708,116.180748,140.369995,29219.980469
"23","2020-02-21",153.987167,132.993362,218.336533,77.144943,330.380005,134.13179,105.905998,45.090763,58.596268,45.971497,226.423691,240.99202,175.779495,143.860077,63.088142,146.976135,131.892227,211.867126,80.436295,177.66452,99.503433,124.38076,189.5,132.383804,297.616486,56.341419,207.83313,50.295135,117.059341,138.970001,28992.410156
"24","2020-02-24",149.689316,126.378204,213.524704,73.480522,317.899994,129.204865,101.728432,42.850834,57.154022,44.010807,220.45433,235.45195,171.274582,140.586151,60.558346,143.947449,128.347519,209.56073,79.449646,170.004425,95.195763,121.042999,185.940002,131.365143,274.275574,56.13813,197.860001,47.929455,114.828316,133.009995,27960.800781
"25","2020-02-25",144.096222,119.191231,206.174606,70.991577,304.140015,126.105965,97.842331,41.623745,56.345188,41.831203,213.650436,233.173096,163.974869,136.05455,58.567848,142.704376,122.617737,208.167068,78.414146,167.199051,92.208176,119.20723,181.270004,128.103546,260.0578,55.295906,187.518616,46.443569,112.923065,128.190002,27081.359375
"26","2020-02-26",146.166641,116.82515,210.25145,72.117767,305.589996,125.372795,95.248352,41.058891,56.130802,40.974594,211.853714,231.110306,163.368973,134.17276,58.489399,141.747421,122.986755,206.204147,78.091789,169.288147,91.314873,117.96048,178.869995,125.919342,259.672699,55.315266,186.334198,46.599979,112.320892,123.360001,26957.589844
"27","2020-02-27",147.344131,111.215576,199.432129,67.403557,287.76001,120.504524,91.449692,38.994259,53.528904,38.26553,201.947327,220.747269,156.756821,127.79776,54.743729,137.248764,117.86879,197.272888,76.274796,157.360291,87.890564,111.422394,172.149994,121.531372,250.707581,53.301693,179.167847,45.202084,108.984238,118.040001,25766.640625
"28","2020-02-28",146.441391,108.376282,195.737488,67.364128,275.109985,121.452766,90.682182,38.887131,52.125637,39.097599,198.322067,213.97937,159.330948,124.955879,54.439758,132.671158,112.760529,191.762085,74.789925,161.170441,88.960518,111.157333,170.399994,117.349075,251.734406,52.430435,180.909668,44.732853,106.299118,117.650002,25409.359375
"29","2020-03-02",150.150497,112.260597,207.958221,73.635773,289.269989,124.737381,93.839638,40.094746,54.493652,40.074791,206.915985,225.864944,161.364731,128.940277,57.048,138.136658,118.014458,200.038162,79.488724,171.894577,92.245041,117.371452,176.759995,125.057426,269.654785,55.489521,191.430237,47.030106,114.393959,119.980003,26703.320313
"30","2020-03-03",142.516403,106.483421,200.33374,71.297157,280.619995,121.589615,91.702293,38.994259,54.630085,39.242725,200.949631,223.900406,159.055847,123.755768,54.881001,133.766251,113.586006,197.035858,77.300507,163.657486,90.503242,116.006905,169.369995,122.736107,258.092926,53.921253,184.861099,45.08477,111.462051,116.449997,25917.410156
"31","2020-03-04",151.092499,114.064728,210.810059,74.60424,283.119995,124.54187,95.724403,40.309002,57.417126,40.548882,206.194901,236.80751,168.193054,128.863464,57.538273,141.55011,116.392639,204.452728,81.051735,169.666183,93.349831,122.221031,175.690002,128.828354,285.758484,56.263973,193.381042,47.597084,115.272545,119.18,27090.859375
"32","2020-03-05",148.570694,109.372009,207.879837,72.184303,260.369995,119.233681,94.422562,38.536533,55.29274,38.797665,196.366196,230.648621,162.032791,124.379829,55.851738,140.099884,110.682266,195.860611,79.693871,165.408371,90.154892,119.403564,169.600006,125.390442,279.380157,55.334629,186.085358,47.685062,114.433449,113.980003,26121.279297
"33","2020-03-06",150.768677,106.710159,206.439209,71.225685,262.329987,118.686249,92.605804,38.643665,53.850487,37.704365,190.498642,224.460266,161.158386,122.632469,54.684895,140.119614,104.962173,196.393921,80.29953,160.732742,87.945313,119.433022,164.080002,122.275757,280.278656,55.05389,183.497528,49.376228,115.726654,115.269997,25864.779297
"34","2020-03-09",141.358521,96.900795,194.404678,65.592308,227.169998,101.73526,78.372963,36.968582,50.537209,29.538471,170.702972,206.730179,150.183929,113.108353,49.860619,134.604813,90.744499,184.54274,77.134438,149.839462,83.715256,113.935524,151.210007,114.565742,269.980591,54.047104,170.329422,47.352695,115.657547,104.349998,23851.019531
"35","2020-03-10",150.425247,101.839989,202.666168,70.316368,231.009995,104.100967,82.560234,39.033215,52.291298,30.380217,182.10228,221.700073,158.85936,119.790596,52.929718,139.734863,97.795067,197.381516,80.123695,160.08609,87.88559,118.343338,161.339996,117.888344,276.457581,54.715065,181.745743,48.056534,118.253822,111.459999,25018.160156
"36","2020-03-11",144.478897,94.031929,194.679092,67.874245,189.080002,98.431091,80.665764,36.082352,50.878284,27.080963,169.794205,210.51619,150.704651,113.261971,50.654861,130.027237,93.191795,185.915482,77.417732,152.833878,83.605774,109.547348,154.570007,111.01638,274.265686,53.079041,172.1409,45.035896,112.962555,105.510002,23553.220703
"37","2020-03-12",131.075058,82.349411,178.597107,61.171341,154.839996,90.190208,74.088531,32.332905,45.957092,22.901264,148.842804,188.464828,132.489227,98.706985,44.653938,123.723175,85.509987,168.020218,72.728706,138.339371,73.851761,99.975822,140.589996,100.74292,247.241974,49.56496,159.331085,40.099251,102.715675,91.809998,21200.619141
"38","2020-03-13",139.023148,98.192276,198.06012,68.500175,170.199997,97.40464,81.044655,36.65694,47.647919,24.855661,175.009811,203.376694,146.794342,103.641853,53.370964,132.483719,100.912468,174.933395,75.594917,158.006912,75.225296,111.981949,147.779999,105.938805,269.76178,52.440113,175.007431,45.153202,112.636787,102.519997,23185.619141
"39","2020-03-16",128.455124,84.656342,184.908371,59.687832,129.610001,91.314407,67.715324,32.829582,44.492363,21.285501,152.774277,163.120651,132.901871,95.125847,43.742031,125.420029,85.811035,147.162109,68.867706,134.718231,66.476547,106.513916,124.300003,83.903145,223.15538,49.361668,151.298843,44.068119,105.390915,95.010002,20188.519531
"40","2020-03-17",131.91893,85.356308,203.646179,62.312309,124.139999,97.95208,68.677139,34.57283,46.379799,25.736107,156.735382,171.703842,129.49263,102.393738,49.105606,134.752777,91.055267,145.789337,73.359085,145.810471,69.512222,116.075623,135.419998,95.054077,242.174774,52.575645,157.151337,48.48666,117.730621,93.529999,21237.380859
"41","2020-03-18",134.450531,72.707642,200.784546,60.786911,101.889999,97.873878,53.482479,36.15052,44.089317,25.581305,138.312775,153.894669,117.516037,99.417458,46.683662,133.14473,81.469994,135.597336,70.551971,139.672424,67.72068,115.300079,132.240005,80.541107,215.242218,52.585323,147.785355,51.624607,121.008041,88.800003,19898.919922
"42","2020-03-19",134.931351,75.980721,194.78688,60.321156,97.709999,100.699043,55.755848,36.725109,41.120544,27.206743,147.667313,159.333328,116.877411,96.335556,45.04615,125.34111,82.839317,147.646027,69.66552,141.970474,70.00988,108.80127,139.460007,84.859497,217.959274,51.907677,151.537735,47.460228,118.439934,94.93,20087.189453
"43","2020-03-20",122.548004,73.072411,184.486969,56.491634,95.010002,93.357521,57.698898,34.670216,37.65041,26.548826,136.722412,150.453461,110.530502,91.583107,44.938297,118.277412,81.091248,146.648575,70.286041,136.638245,67.133438,100.555023,139.350006,88.251122,204.859909,50.145798,146.143097,45.378036,113.006279,85.980003,19173.980469
"44","2020-03-23",115.659653,67.985336,182.213348,55.291519,105.620003,89.789406,52.676113,33.696335,36.922962,25.716757,133.324341,160.579285,102.041756,90.987846,48.615334,109.645111,76.750183,135.399826,65.400688,135.275345,62.505268,95.911598,140.520004,87.117287,193.228134,48.703384,135.104965,42.631115,113.313652,85.760002,18591.929688
"45","2020-03-24",130.231171,82.862061,198.295319,60.838661,127.68,99.066505,64.655022,37.591869,38.780907,27.545374,151.727203,182.660309,117.417778,101.270439,51.380466,117.576973,85.879028,159.941635,68.010803,147.571289,71.990547,101.379639,153.639999,92.421623,217.959274,48.3936,153.807083,44.234303,114.057312,98.120003,20704.910156
"46","2020-03-25",129.073303,88.895561,189.279221,60.503517,158.729996,102.3218,67.297562,36.686157,40.90427,29.393343,153.238556,179.733292,127.380264,101.625664,50.262642,117.794006,89.083832,160.958862,67.193291,146.15863,78.639191,99.072662,147.059998,90.883568,232.526245,48.3452,161.023163,40.509823,108.474922,100.730003,21200.550781
"47","2020-03-26",133.626282,91.971466,194.522293,63.687393,180.550003,108.021011,74.205116,39.520157,43.538818,28.716078,163.76857,193.03334,134.994568,108.384705,54.45937,124.867561,95.289497,165.274673,72.423378,155.301025,83.904366,105.414406,154.729996,97.282288,253.251221,51.830235,168.089935,44.644875,108.891365,105.360001,22552.169922
"48","2020-03-27",130.741425,87.475922,194.306686,61.050594,162,103.074524,66.821518,37.806122,42.08392,27.632452,156.409409,188.425293,128.971924,103.718658,51.351048,121.503433,88.501137,161.976089,70.650475,148.924225,82.839394,108.153343,146,98.544289,240.419586,51.084824,160.804184,43.01236,108.653397,96.400002,21636.779297
"49","2020-03-30",135.157043,88.994148,204.312592,62.79285,152.279999,109.203857,69.901253,39.266945,44.236774,27.719528,157.673798,193.913406,129.443497,108.423111,54.410343,131.220947,90.802773,166.045013,75.791908,159.399673,84.979286,112.894928,149.850006,101.147156,249.175644,53.020954,164.795425,44.14632,114.215958,99.800003,22327.480469
"50","2020-03-31",133.950104,84.400017,198.677521,62.664707,149.139999,113.436722,70.396736,38.283325,43.499493,28.290369,152.705124,184.628113,131.447784,106.50293,53.066994,129.366241,87.432869,163.299484,75.782066,156.892731,82.351677,107.986458,143.979996,97.952721,247.291565,52.014164,160.366241,44.723076,112.659241,96.599998,21917.160156
"51","2020-04-01",130.643295,76.73983,193.855865,59.367474,130.699997,108.851944,66.607788,37.328922,41.405621,26.161818,143.518509,176.638214,127.439224,100.944,50.870579,127.077438,81.92643,156.208527,72.689323,151.321747,78.858162,107.32872,134.059998,93.861084,235.332565,51.23003,152.393723,42.064133,113.174835,94.919998,20943.509766
"52","2020-04-02",135.323853,75.996323,204.70459,60.35812,123.269997,114.12101,73.952522,39.128021,43.204582,27.119665,148.101944,179.288315,130.48494,105.610039,53.292519,131.359055,84.985565,159.497238,75.713112,154.455414,79.763885,112.305908,134.320007,95.823105,238.426422,53.485622,156.653687,39.414963,117.646706,96.970001,21413.439453
"53","2020-04-03",131.281097,72.962814,201.303955,59.490692,124.519997,112.09745,72.971283,38.400517,43.08662,27.061613,145.138519,176.707428,125.218781,102.096107,53.076805,132.365341,82.473579,158.341736,75.10244,153.032837,78.489899,112.973465,134.309998,92.569519,227.56813,52.95319,151.139618,39.805984,118.469688,93.879997,21052.529297
"54","2020-04-06",138.061523,83.143906,207.350616,64.680504,148.770004,117.728233,78.100929,40.730503,45.878448,29.548147,156.300751,189.196609,131.654114,110.237686,57.29314,137.880142,87.782112,174.844498,79.101334,164.413544,84.232811,115.653488,147.550003,97.587936,246.260269,54.88932,168.647324,41.673115,125.00396,99.580002,22679.990234
"55","2020-04-07",141.888412,86.821793,204.606583,63.931355,141.580002,119.184807,78.615837,39.953842,45.721161,31.280016,163.995758,190.145874,132.872391,110.352898,57.263721,135.630814,88.93998,173.412491,77.37767,162.642776,83.765022,110.70575,145.070007,99.362617,245.962769,55.160378,167.801285,41.849072,120.958458,101.239998,22653.859375
"56","2020-04-08",146.196075,91.282829,214.808502,65.567657,146.869995,124.54187,83.531761,41.035271,47.008945,33.660122,174.802383,192.64769,136.81221,114.529289,57.832439,141.333069,92.531334,175.28894,80.391624,164.274277,84.899673,112.993103,151.119995,103.464111,265.587036,55.954193,174.121582,42.122784,120.809723,101.07,23433.570313
"57","2020-04-09",145.008759,93.999107,213.848099,66.040802,151.839996,122.225037,81.909309,40.504387,48.168934,35.372635,182.013367,199.282867,140.919022,116.6511,56.02824,139.330383,100.832657,181.421906,81.248528,164.284225,86.382683,112.561157,154.550003,108.196594,261.91806,56.203705,172.877441,42.992809,120.770065,104.5,23719.369141
"58","2020-04-13",143.654633,89.547981,213.906891,67.337029,147.330002,111.579338,82.492233,40.524052,46.134041,34.085827,176.9953,196.57341,135.525131,116.315063,57.557888,137.89003,96.348373,177.886307,79.327881,164.652313,84.063614,113.827538,152.5,104.923286,261.303253,55.450275,168.199432,43.119888,124.240471,103.5,23390.769531
"59","2020-04-14",147.324509,87.624771,222.266388,70.737755,141,113.866852,82.200768,42.057709,48.090286,34.221279,176.0569,204.85997,138.128723,118.964912,59.479748,144.065811,93.708824,181.708344,81.593262,172.799866,87.059486,118.745827,157.710007,106.500786,268.23468,56.888638,173.80307,45.33894,127.90918,106.029999,23949.759766
"60","2020-04-15",142.437897,83.064598,217.366318,70.09211,145.979996,109.027901,80.141129,40.818985,46.802505,31.18326,176.343353,196.266861,132.479401,113.953239,57.724579,145.673904,89.087166,175.634583,80.834854,170.989304,84.640892,119.001076,155.630005,100.733063,279.321045,55.704681,165.183594,42.464928,127.671211,103.370003,23504.349609
"61","2020-04-16",142.18277,80.645721,226.284424,70.64904,134.240005,110.679985,77.712318,40.79932,46.301155,30.602747,174.881393,197.621597,130.013351,111.111366,59.60722,147.65686,85.692062,177.274002,81.750854,176.122543,85.894974,119.275955,157.059998,98.406258,295.930786,56.418972,161.660156,42.259644,131.211029,102.019997,23537.679688
"62","2020-04-17",143.713531,86.63343,230.273071,69.690422,154,114.734673,84.687874,41.762775,47.244877,32.33461,181.252762,207.084885,135.898499,115.326172,59.185589,149.97525,93.394829,183.792175,82.203934,177.674484,89.488037,122.407562,162.619995,103.592278,288.126709,57.201752,168.746841,43.501133,131.002792,106.629997,24242.490234
"63","2020-04-20",140.97583,83.282692,231.870483,68.243881,143.610001,113.057549,81.190384,41.821762,45.740822,30.505997,178.200424,203.752472,133.324341,115.604599,58.028549,149.629959,89.989906,179.397339,81.849358,174.152817,87.487473,118.392418,162.759995,100.348549,279.777222,56.878853,163.451736,41.888172,128.751999,102.260002,23650.439453
"64","2020-04-21",138.974091,80.814247,226.137421,66.134438,136.330002,108.371475,79.315338,39.865356,44.610329,29.877104,171.690781,198.373123,129.689117,112.100266,55.263416,147.666718,87.379807,175.377823,77.37767,166.950348,84.800133,117.489258,150.559998,100.348549,271.893799,55.59705,159.778992,41.594906,128.117416,100.540001,23018.880859
"65","2020-04-22",140.916962,81.825417,224.706604,68.039352,134.970001,109.150841,82.035614,41.054928,44.905239,30.805927,173.834335,201.893417,130.701096,114.548485,58.930645,150.932205,87.664352,184.16745,78.776314,172.620804,88.353386,117.214394,154.139999,100.358406,274.700073,56.741867,165.810638,42.337849,130.47728,100.989998,23475.820313
"66","2020-04-23",141.623474,81.746117,227.842651,67.775673,137.740005,111.390305,84.328415,40.917294,44.305588,31.502544,172.915665,200.064072,132.322189,116.50708,57.89127,153.418304,87.713425,179.782501,79.662758,170.531677,86.940048,117.996094,151.720001,99.037254,282.94046,56.350475,165.601624,42.523582,127.443153,101,23515.259766
"67","2020-04-24",144.243393,82.449959,231.556885,69.732323,128.979996,112.505089,84.532433,41.802101,44.659481,32.044357,174.841888,209.814102,133.147507,119.742584,58.106991,152.777054,89.008659,181.737961,80.204491,173.645462,87.955261,117.383377,153.979996,99.402046,288.850586,56.683159,166.537247,42.758198,128.345459,101.190002,23775.269531
"68","2020-04-27",150.768677,84.323593,237.583939,69.781609,128.679993,113.649475,87.155548,42.332985,45.986584,33.321484,181.302155,215.331879,137.431183,120.894699,58.312904,152.214722,92.845337,183.584763,82.71611,173.148056,88.950569,116.069016,157.630005,101.44294,291.518066,56.565742,170.956451,43.432709,127.215103,106.059998,24133.779297
